"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_894_f","chunks","f","[LChunk;","[Llm;","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_893_g","worldObj","g","LWorld;","Lfd;","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_891_a","lastQueriedChunkXPos","a","I","I","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_890_b","lastQueriedChunkZPos","b","I","I","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_892_h","lastQueriedChunk","h","LChunk;","Llm;","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_21113_i","curChunkX","i","I","I","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_21112_j","curChunkY","j","I","I","ChunkProviderLoadOrGenerate","kx","net/minecraft/src","0"
"field_26003_a","field_26003_a","a","[B","[B","ChunkBlockMap","vi","net/minecraft/src","0"
"field_22156_a","logger","a","Ljava/util/logging/Logger;","Ljava/util/logging/Logger;","SaveHandler","fm","net/minecraft/src","0"
"field_22155_b","saveDirectory","b","Ljava/io/File;","Ljava/io/File;","SaveHandler","fm","net/minecraft/src","0"
"field_22158_c","playersDirectory","c","Ljava/io/File;","Ljava/io/File;","SaveHandler","fm","net/minecraft/src","0"
"field_28114_d","field_28114_d","d","Ljava/io/File;","Ljava/io/File;","SaveHandler","fm","net/minecraft/src","0"
"field_22157_d","now","e","J","J","SaveHandler","fm","net/minecraft/src","0"
"field_21144_a","recipeOutput","a","LItemStack;","Liz;","ShapelessRecipes","tt","net/minecraft/src","0"
"field_21143_b","recipeItems","b","Ljava/util/List;","Ljava/util/List;","ShapelessRecipes","tt","net/minecraft/src","0"
"field_1133_g","field_1133_g","g","[F","[F","TextureFlamesFX","sd","net/minecraft/src","0"
"field_1132_h","field_1132_h","h","[F","[F","TextureFlamesFX","sd","net/minecraft/src","0"
"field_317_a","minecartType","a","I","I","ItemMinecart","rl","net/minecraft/src","0"
"field_749_a","pathToEntity","a","LPathEntity;","Ldh;","EntityCreature","ii","net/minecraft/src","0"
"field_751_f","playerToAttack","d","LEntity;","Lsn;","EntityCreature","ii","net/minecraft/src","0"
"field_750_g","hasAttacked","e","Z","Z","EntityCreature","ii","net/minecraft/src","0"
"field_4232_a","field_4232_a","a","Ljava/util/Random;","Ljava/util/Random;","Teleporter","ur","net/minecraft/src","0"
"field_28213_a","mapColorArray","a","[LMapColor;","[Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28212_b","airColor","b","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28211_c","grassColor","c","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28210_d","sandColor","d","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28209_e","clothColor","e","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28208_f","tntColor","f","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28207_g","iceColor","g","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28206_h","ironColor","h","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28205_i","foliageColor","i","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28204_j","snowColor","j","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28203_k","clayColor","k","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28202_l","dirtColor","l","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28201_m","stoneColor","m","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28200_n","waterColor","n","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28199_o","woodColor","o","LMapColor;","Ldx;","MapColor","dx","net/minecraft/src","0"
"field_28198_p","colorValue","p","I","I","MapColor","dx","net/minecraft/src","0"
"field_28197_q","colorIndex","q","I","I","MapColor","dx","net/minecraft/src","0"
"field_1159_b","worldObj","b","LWorld;","Lfd;","RailLogic","vo","net/minecraft/src","0"
"field_1165_c","trackX","c","I","I","RailLogic","vo","net/minecraft/src","0"
"field_1164_d","trackY","d","I","I","RailLogic","vo","net/minecraft/src","0"
"field_1163_e","trackZ","e","I","I","RailLogic","vo","net/minecraft/src","0"
"field_27212_f","isPoweredRail","f","Z","Z","RailLogic","vo","net/minecraft/src","0"
"field_1161_g","connectedTracks","g","Ljava/util/List;","Ljava/util/List;","RailLogic","vo","net/minecraft/src","0"
"field_1160_a","rail","a","LBlockRail;","Lpc;","RailLogic","vo","net/minecraft/src","0"
"field_28217_a","field_28217_a","a","B","B","MapCoord","ax","net/minecraft/src","0"
"field_28216_b","field_28216_b","b","B","B","MapCoord","ax","net/minecraft/src","0"
"field_28220_c","field_28220_c","c","B","B","MapCoord","ax","net/minecraft/src","0"
"field_28219_d","field_28219_d","d","B","B","MapCoord","ax","net/minecraft/src","0"
"field_28218_e","field_28218_e","e","LMapData;","Liu;","MapCoord","ax","net/minecraft/src","0"
"field_25075_a","displayColumn","a","I","I","Achievement","ny","net/minecraft/src","0"
"field_25074_b","displayRow","b","I","I","Achievement","ny","net/minecraft/src","0"
"field_25076_c","parentAchievement","c","LAchievement;","Lny;","Achievement","ny","net/minecraft/src","0"
"field_27096_l","achievementDescription","l","Ljava/lang/String;","Ljava/lang/String;","Achievement","ny","net/minecraft/src","0"
"field_27095_m","statStringFormatter","m","LIStatStringFormat;","Lgt;","Achievement","ny","net/minecraft/src","0"
"field_27097_d","theItemStack","d","LItemStack;","Liz;","Achievement","ny","net/minecraft/src","0"
"field_27098_n","isSpecial","n","Z","Z","Achievement","ny","net/minecraft/src","0"
"field_27326_a","field_27326_a","a","LJ_Functor;","Lyp;","J_JsonNodeDoesNotMatchChainedJsonNodeSelectorException","mz","net/minecraft/src","0"
"field_27325_b","field_27325_b","b","Ljava/util/List;","Ljava/util/List;","J_JsonNodeDoesNotMatchChainedJsonNodeSelectorException","mz","net/minecraft/src","0"
"field_27210_a","field_27210_a","a","Ljava/util/Stack;","Ljava/util/Stack;","J_JsonListenerToJdomAdapter","lt","net/minecraft/src","0"
"field_27209_b","field_27209_b","b","LJ_JsonNodeBuilder;","Llb;","J_JsonListenerToJdomAdapter","lt","net/minecraft/src","0"
"field_28017_a","record","a","I","I","TileEntityRecordPlayer","eg","net/minecraft/src","0"
"field_1793_a","field_1793_a","a","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1792_b","zoomLevel","b","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1791_c","displayHelpText","c","Z","Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1790_d","worldObj","d","LWorld;","Lfd;","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1789_e","dataFolder","e","Ljava/io/File;","Ljava/io/File;","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1788_f","running","f","Z","Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1787_g","imageBufferList","g","Ljava/util/List;","Ljava/util/List;","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1786_h","imageBuffers","h","[[LIsoImageBuffer;","[[Lre;","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1785_i","field_1785_i","i","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1784_j","field_1784_j","j","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1783_k","xPosition","k","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1782_l","yPosition","l","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"field_1343_a","imageData","a","[I","[I","ImageBufferDownload","rr","net/minecraft/src","0"
"field_1342_b","imageWidth","b","I","I","ImageBufferDownload","rr","net/minecraft/src","0"
"field_1344_c","imageHeight","c","I","I","ImageBufferDownload","rr","net/minecraft/src","0"
"field_27226_a","field_27226_a","a","Ljava/util/regex/Pattern;","Ljava/util/regex/Pattern;","J_JsonNumberNode","ja","net/minecraft/src","0"
"field_27225_b","field_27225_b","b","Ljava/lang/String;","Ljava/lang/String;","J_JsonNumberNode","ja","net/minecraft/src","0"
"field_1117_c","field_1117_c","c","Ljava/awt/Component;","Ljava/awt/Component;","MouseHelper","vy","net/minecraft/src","0"
"field_1116_d","cursor","d","Lorg/lwjgl/input/Cursor;","Lorg/lwjgl/input/Cursor;","MouseHelper","vy","net/minecraft/src","0"
"field_1114_a","deltaX","a","I","I","MouseHelper","vy","net/minecraft/src","0"
"field_1113_b","deltaY","b","I","I","MouseHelper","vy","net/minecraft/src","0"
"field_1115_e","field_1115_e","e","I","I","MouseHelper","vy","net/minecraft/src","0"
"field_25102_a","field_25102_a","a","Ljava/util/Map;","Ljava/util/Map;","StatFileWriter","xi","net/minecraft/src","0"
"field_25101_b","field_25101_b","b","Ljava/util/Map;","Ljava/util/Map;","StatFileWriter","xi","net/minecraft/src","0"
"field_27189_c","field_27189_c","c","Z","Z","StatFileWriter","xi","net/minecraft/src","0"
"field_27188_d","statsSyncher","d","LStatsSyncher;","Lcj;","StatFileWriter","xi","net/minecraft/src","0"
"MUSIC","MUSIC","a","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"SOUND","SOUND","b","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"INVERT_MOUSE","INVERT_MOUSE","c","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"SENSITIVITY","SENSITIVITY","d","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"RENDER_DISTANCE","RENDER_DISTANCE","e","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"VIEW_BOBBING","VIEW_BOBBING","f","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"ANAGLYPH","ANAGLYPH","g","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"ADVANCED_OPENGL","ADVANCED_OPENGL","h","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"FRAMERATE_LIMIT","FRAMERATE_LIMIT","i","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"DIFFICULTY","DIFFICULTY","j","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"GRAPHICS","GRAPHICS","k","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"AMBIENT_OCCLUSION","AMBIENT_OCCLUSION","l","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"GUI_SCALE","GUI_SCALE","m","LEnumOptions;","Lht;","EnumOptions","ht","net/minecraft/src","0"
"field_20144_k","enumFloat","n","Z","Z","EnumOptions","ht","net/minecraft/src","0"
"field_20143_l","enumBoolean","o","Z","Z","EnumOptions","ht","net/minecraft/src","0"
"field_20142_m","enumString","p","Ljava/lang/String;","Ljava/lang/String;","EnumOptions","ht","net/minecraft/src","0"
"field_20141_n","field_20141_n","q","[LEnumOptions;","[Lht;","EnumOptions","ht","net/minecraft/src","0"
"$VALUES","$VALUES","$VALUES","[LEnumOptions;","[Lht;","EnumOptions","ht","net/minecraft/src","0"
"field_1057_z","blocksToReceive","C","Ljava/util/LinkedList;","Ljava/util/LinkedList;","WorldClient","mm","net/minecraft/src","0"
"field_1052_A","sendQueue","D","LNetClientHandler;","Lnb;","WorldClient","mm","net/minecraft/src","0"
"field_20915_C","field_20915_C","E","LChunkProviderClient;","Luv;","WorldClient","mm","net/minecraft/src","0"
"field_1055_D","entityHashSet","F","LMCHash;","Ljx;","WorldClient","mm","net/minecraft/src","0"
"field_20914_E","entityList","G","Ljava/util/Set;","Ljava/util/Set;","WorldClient","mm","net/minecraft/src","0"
"field_1053_F","entitySpawnQueue","H","Ljava/util/Set;","Ljava/util/Set;","WorldClient","mm","net/minecraft/src","0"
"field_1590_a","slots","a","[LMCHashEntry;","[Lwm;","MCHash","jx","net/minecraft/src","0"
"field_1589_b","count","b","I","I","MCHash","jx","net/minecraft/src","0"
"field_1593_c","threshold","c","I","I","MCHash","jx","net/minecraft/src","0"
"field_1592_d","growFactor","d","F","F","MCHash","jx","net/minecraft/src","0"
"field_1591_e","versionStamp","e","I","I","MCHash","jx","net/minecraft/src","0"
"field_20919_a","mcFrame","a","Ljava/awt/Frame;","Ljava/awt/Frame;","MinecraftImpl","kq","net/minecraft/src","0"
"field_1556_a","pathPoints","a","[LPathPoint;","[Ld;","Path","lf","net/minecraft/src","0"
"field_1555_b","count","b","I","I","Path","lf","net/minecraft/src","0"
"field_27306_a","field_27306_a","a","LJ_JsonNodeBuilder;","Llb;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"field_27305_b","field_27305_b","b","LJ_JsonNodeBuilder;","Llb;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"field_4015_b","itemRand","b","Ljava/util/Random;","Ljava/util/Random;","Item","gm","net/minecraft/src","0"
"field_233_c","itemsList","c","[LItem;","[Lgm;","Item","gm","net/minecraft/src","0"
"field_232_d","shovelSteel","d","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_231_e","pickaxeSteel","e","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_230_f","axeSteel","f","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_4014_g","flintAndSteel","g","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_228_h","appleRed","h","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_227_i","bow","i","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_226_j","arrow","j","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_225_k","coal","k","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_224_l","diamond","l","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_223_m","ingotIron","m","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_222_n","ingotGold","n","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_221_o","swordSteel","o","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_220_p","swordWood","p","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_219_q","shovelWood","q","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_218_r","pickaxeWood","r","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_217_s","axeWood","s","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_216_t","swordStone","t","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_215_u","shovelStone","u","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_214_v","pickaxeStone","v","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_213_w","axeStone","w","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_212_x","swordDiamond","x","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_211_y","shovelDiamond","y","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_210_z","pickaxeDiamond","z","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_268_A","axeDiamond","A","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_266_B","stick","B","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_264_C","bowlEmpty","C","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_263_D","bowlSoup","D","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_261_E","swordGold","E","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_259_F","shovelGold","F","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_257_G","pickaxeGold","G","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_255_H","axeGold","H","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_253_I","silk","I","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_251_J","feather","J","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_250_K","gunpowder","K","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_249_L","hoeWood","L","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_248_M","hoeStone","M","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_247_N","hoeSteel","N","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_246_O","hoeDiamond","O","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_245_P","hoeGold","P","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_244_Q","seeds","Q","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_243_R","wheat","R","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_242_S","bread","S","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_241_T","helmetLeather","T","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_240_U","plateLeather","U","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_239_V","legsLeather","V","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_238_W","bootsLeather","W","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_237_X","helmetChain","X","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_236_Y","plateChain","Y","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_235_Z","legsChain","Z","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_286_aa","bootsChain","aa","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_285_ab","helmetSteel","ab","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_284_ac","plateSteel","ac","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_283_ad","legsSteel","ad","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_282_ae","bootsSteel","ae","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_281_af","helmetDiamond","af","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_280_ag","plateDiamond","ag","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_279_ah","legsDiamond","ah","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_278_ai","bootsDiamond","ai","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_277_aj","helmetGold","aj","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_276_ak","plateGold","ak","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_275_al","legsGold","al","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_274_am","bootsGold","am","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_273_an","flint","an","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_272_ao","porkRaw","ao","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_4017_ap","porkCooked","ap","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_270_aq","painting","aq","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
"field_269_ar","appleGold","ar","LItem;","Lgm;","Item","gm","net/minecraft/src","0"
