"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_1265_d","showNextBuffer","d","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"func_1268_a","drawScreen","a","(Ljava/awt/Graphics2D;)V","(Ljava/awt/Graphics2D;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseDragged","mouseDragged","mouseDragged","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseMoved","mouseMoved","mouseMoved","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseClicked","mouseClicked","mouseClicked","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseEntered","mouseEntered","mouseEntered","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseExited","mouseExited","mouseExited","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mousePressed","mousePressed","mousePressed","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseReleased","mouseReleased","mouseReleased","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"keyPressed","keyPressed","keyPressed","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"keyReleased","keyReleased","keyReleased","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"keyTyped","keyTyped","keyTyped","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"func_1271_a","isRunning","a","(LCanvasIsomPreview;)Z","(Lbd;)Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"func_885_a","func_885_a","a","(IIII)V","(IIII)V","ImageBufferDownload","rr","net/minecraft/src","0"
"func_884_b","func_884_b","b","(IIII)V","(IIII)V","ImageBufferDownload","rr","net/minecraft/src","0"
"func_886_c","func_886_c","c","(IIII)Z","(IIII)Z","ImageBufferDownload","rr","net/minecraft/src","0"
"func_774_a","grabMouseCursor","a","()V","()V","MouseHelper","vy","net/minecraft/src","0"
"func_773_b","ungrabMouseCursor","b","()V","()V","MouseHelper","vy","net/minecraft/src","0"
"func_772_c","mouseXYChange","c","()V","()V","MouseHelper","vy","net/minecraft/src","0"
"func_25100_a","readStat","a","(LStatBase;I)V","(Lvr;I)V","StatFileWriter","xi","net/minecraft/src","0"
"func_27186_a","writeStatToMap","a","(Ljava/util/Map;LStatBase;I)V","(Ljava/util/Map;Lvr;I)V","StatFileWriter","xi","net/minecraft/src","0"
"func_27176_a","func_27176_a","a","()Ljava/util/Map;","()Ljava/util/Map;","StatFileWriter","xi","net/minecraft/src","0"
"func_27179_a","func_27179_a","a","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatFileWriter","xi","net/minecraft/src","0"
"func_27180_b","func_27180_b","b","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatFileWriter","xi","net/minecraft/src","0"
"func_27187_c","func_27187_c","c","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatFileWriter","xi","net/minecraft/src","0"
"func_27177_a","func_27177_a","a","(Ljava/lang/String;)Ljava/util/Map;","(Ljava/lang/String;)Ljava/util/Map;","StatFileWriter","xi","net/minecraft/src","0"
"func_27185_a","func_27185_a","a","(Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;","(Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;","StatFileWriter","xi","net/minecraft/src","0"
"func_27183_a","hasAchievementUnlocked","a","(LAchievement;)Z","(Lny;)Z","StatFileWriter","xi","net/minecraft/src","0"
"func_27181_b","canUnlockAchievement","b","(LAchievement;)Z","(Lny;)Z","StatFileWriter","xi","net/minecraft/src","0"
"func_27184_a","writeStat","a","(LStatBase;)I","(Lvr;)I","StatFileWriter","xi","net/minecraft/src","0"
"func_27175_b","func_27175_b","b","()V","()V","StatFileWriter","xi","net/minecraft/src","0"
"func_27182_c","syncStats","c","()V","()V","StatFileWriter","xi","net/minecraft/src","0"
"func_27178_d","func_27178_d","d","()V","()V","StatFileWriter","xi","net/minecraft/src","0"
"values","values","values","()[LEnumOptions;","()[Lht;","EnumOptions","ht","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumOptions;","(Ljava/lang/String;)Lht;","EnumOptions","ht","net/minecraft/src","0"
"func_20137_a","getEnumOptions","a","(I)LEnumOptions;","(I)Lht;","EnumOptions","ht","net/minecraft/src","0"
"func_20136_a","getEnumFloat","a","()Z","()Z","EnumOptions","ht","net/minecraft/src","0"
"func_20140_b","getEnumBoolean","b","()Z","()Z","EnumOptions","ht","net/minecraft/src","0"
"func_20135_c","returnEnumOrdinal","c","()I","()I","EnumOptions","ht","net/minecraft/src","0"
"func_20138_d","getEnumString","d","()Ljava/lang/String;","()Ljava/lang/String;","EnumOptions","ht","net/minecraft/src","0"
"func_711_c","invalidateBlockReceiveRegion","c","(IIIIII)V","(IIIIII)V","WorldClient","mm","net/minecraft/src","0"
"func_713_a","doPreChunk","a","(IIZ)V","(IIZ)V","WorldClient","mm","net/minecraft/src","0"
"func_712_a","func_712_a","a","(ILEntity;)V","(ILsn;)V","WorldClient","mm","net/minecraft/src","0"
"func_709_b","func_709_b","b","(I)LEntity;","(I)Lsn;","WorldClient","mm","net/minecraft/src","0"
"func_710_c","removeEntityFromWorld","c","(I)LEntity;","(I)Lsn;","WorldClient","mm","net/minecraft/src","0"
"func_714_c","setBlockAndMetadataAndInvalidate","f","(IIIII)Z","(IIIII)Z","WorldClient","mm","net/minecraft/src","0"
"func_1055_e","computeHash","e","(I)I","(I)I","MCHash","jx","net/minecraft/src","0"
"func_1062_a","getSlotIndex","a","(II)I","(II)I","MCHash","jx","net/minecraft/src","0"
"func_1057_a","lookup","a","(I)Ljava/lang/Object;","(I)Ljava/lang/Object;","MCHash","jx","net/minecraft/src","0"
"func_1061_a","addKey","a","(ILjava/lang/Object;)V","(ILjava/lang/Object;)V","MCHash","jx","net/minecraft/src","0"
"func_1060_f","grow","f","(I)V","(I)V","MCHash","jx","net/minecraft/src","0"
"func_1059_a","copyTo","a","([LMCHashEntry;)V","([Lwm;)V","MCHash","jx","net/minecraft/src","0"
"func_1052_b","removeObject","b","(I)Ljava/lang/Object;","(I)Ljava/lang/Object;","MCHash","jx","net/minecraft/src","0"
"func_1054_c","removeEntry","c","(I)LMCHashEntry;","(I)Lwm;","MCHash","jx","net/minecraft/src","0"
"func_1058_a","clearMap","a","()V","()V","MCHash","jx","net/minecraft/src","0"
"func_1053_a","insert","a","(IILjava/lang/Object;I)V","(IILjava/lang/Object;I)V","MCHash","jx","net/minecraft/src","0"
"func_1056_d","getHash","d","(I)I","(I)I","MCHash","jx","net/minecraft/src","0"
"func_31036_a","func_31036_a","a","(IIIZZ)LTileEntity;","(IIIZZ)Low;","BlockPistonMoving","ut","net/minecraft/src","0"
"func_31035_a","func_31035_a","a","(LWorld;IIIIFI)LAxisAlignedBB;","(Lfd;IIIIFI)Leq;","BlockPistonMoving","ut","net/minecraft/src","0"
"func_31034_c","func_31034_c","c","(LIBlockAccess;III)LTileEntityPiston;","(Lxp;III)Luk;","BlockPistonMoving","ut","net/minecraft/src","0"
"func_1034_a","addPoint","a","(LPathPoint;)LPathPoint;","(Ld;)Ld;","Path","lf","net/minecraft/src","0"
"func_1038_a","clearPath","a","()V","()V","Path","lf","net/minecraft/src","0"
"func_1036_b","dequeue","b","()LPathPoint;","()Ld;","Path","lf","net/minecraft/src","0"
"func_1035_a","changeDistance","a","(LPathPoint;F)V","(Ld;F)V","Path","lf","net/minecraft/src","0"
"func_1033_a","sortBack","a","(I)V","(I)V","Path","lf","net/minecraft/src","0"
"func_1037_b","sortForward","b","(I)V","(I)V","Path","lf","net/minecraft/src","0"
"func_1039_c","isPathEmpty","c","()Z","()Z","Path","lf","net/minecraft/src","0"
"func_27301_a","func_27301_a","a","()LJ_JsonFieldBuilder;","()Lpn;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"func_27304_a","func_27304_a","a","(LJ_JsonNodeBuilder;)LJ_JsonFieldBuilder;","(Llb;)Lpn;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"func_27300_b","func_27300_b","b","(LJ_JsonNodeBuilder;)LJ_JsonFieldBuilder;","(Llb;)Lpn;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"func_27303_b","func_27303_b","b","()LJ_JsonStringNode;","()Lqa;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"func_27302_c","func_27302_c","c","()LJ_JsonNode;","()Lgu;","J_JsonFieldBuilder","pn","net/minecraft/src","0"
"func_192_a","onItemUse","a","(LItemStack;LEntityPlayer;LWorld;IIII)Z","(Liz;Lgs;Lfd;IIII)Z","Item","gm","net/minecraft/src","0"
"func_4017_a","isFull3D","b","()Z","()Z","Item","gm","net/minecraft/src","0"
"func_25008_a","onBlockDestroyed","a","(LItemStack;IIIILEntityLiving;)Z","(Liz;IIIILls;)Z","Item","gm","net/minecraft/src","0"
"func_4018_a","canHarvestBlock","a","(LBlock;)Z","(Luu;)Z","Item","gm","net/minecraft/src","0"
"func_204_a","getStrVsBlock","a","(LItemStack;LBlock;)F","(Liz;Luu;)F","Item","gm","net/minecraft/src","0"
"func_193_a","onItemRightClick","a","(LItemStack;LWorld;LEntityPlayer;)LItemStack;","(Liz;Lfd;Lgs;)Liz;","Item","gm","net/minecraft/src","0"
"func_27009_a","getIconFromDamage","a","(I)I","(I)I","Item","gm","net/minecraft/src","0"
"func_21012_a","getPlacedBlockMetadata","b","(I)I","(I)I","Item","gm","net/minecraft/src","0"
"func_21011_b","getItemNameIS","a","(LItemStack;)Ljava/lang/String;","(Liz;)Ljava/lang/String;","Item","gm","net/minecraft/src","0"
"func_4023_b","shouldRotateAroundWhenRendering","c","()Z","()Z","Item","gm","net/minecraft/src","0"
"func_4022_a","setIconIndex","c","(I)LItem;","(I)Lgm;","Item","gm","net/minecraft/src","0"
"func_21009_c","setMaxStackSize","d","(I)LItem;","(I)Lgm;","Item","gm","net/minecraft/src","0"
"func_20010_a","setIconCoord","a","(II)LItem;","(II)Lgm;","Item","gm","net/minecraft/src","0"
"func_196_a","getIconIndex","b","(LItemStack;)I","(Liz;)I","Item","gm","net/minecraft/src","0"
"func_200_b","getItemStackLimit","d","()I","()I","Item","gm","net/minecraft/src","0"
"func_21010_e","getHasSubtypes","e","()Z","()Z","Item","gm","net/minecraft/src","0"
"func_21015_a","setHasSubtypes","a","(Z)LItem;","(Z)Lgm;","Item","gm","net/minecraft/src","0"
"func_197_c","getMaxDamage","f","()I","()I","Item","gm","net/minecraft/src","0"
"func_21013_d","setMaxDamage","e","(I)LItem;","(I)Lgm;","Item","gm","net/minecraft/src","0"
"func_25007_g","isDamagable","g","()Z","()Z","Item","gm","net/minecraft/src","0"
"func_4021_a","hitEntity","a","(LItemStack;LEntityLiving;LEntityLiving;)Z","(Liz;Lls;Lls;)Z","Item","gm","net/minecraft/src","0"
"func_4020_a","getDamageVsEntity","a","(LEntity;)I","(Lsn;)I","Item","gm","net/minecraft/src","0"
"func_4019_b","saddleEntity","a","(LItemStack;LEntityLiving;)V","(Liz;Lls;)V","Item","gm","net/minecraft/src","0"
"func_4016_e","setFull3D","h","()LItem;","()Lgm;","Item","gm","net/minecraft/src","0"
"func_20011_a","setItemName","a","(Ljava/lang/String;)LItem;","(Ljava/lang/String;)Lgm;","Item","gm","net/minecraft/src","0"
"func_20009_a","getItemName","a","()Ljava/lang/String;","()Ljava/lang/String;","Item","gm","net/minecraft/src","0"
"func_21017_a","setContainerItem","a","(LItem;)LItem;","(Lgm;)Lgm;","Item","gm","net/minecraft/src","0"
"func_21016_h","getContainerItem","i","()LItem;","()Lgm;","Item","gm","net/minecraft/src","0"
"func_21014_i","hasContainerItem","j","()Z","()Z","Item","gm","net/minecraft/src","0"
"func_25009_k","getStatName","k","()Ljava/lang/String;","()Ljava/lang/String;","Item","gm","net/minecraft/src","0"
"func_27010_f","getColorFromDamage","f","(I)I","(I)I","Item","gm","net/minecraft/src","0"
"func_28008_a","onUpdate","a","(LItemStack;LWorld;LEntity;IZ)V","(Liz;Lfd;Lsn;IZ)V","Item","gm","net/minecraft/src","0"
"func_28009_b","onCreated","b","(LItemStack;LWorld;LEntityPlayer;)V","(Liz;Lfd;Lgs;)V","Item","gm","net/minecraft/src","0"
"func_475_b","updateEntity","n_","()V","()V","TileEntity","ow","net/minecraft/src","0"
"func_482_a","readFromNBT","a","(LNBTTagCompound;)V","(Lnu;)V","TileEntity","ow","net/minecraft/src","0"
"func_481_b","writeToNBT","b","(LNBTTagCompound;)V","(Lnu;)V","TileEntity","ow","net/minecraft/src","0"
"func_479_f","getBlockMetadata","e","()I","()I","TileEntity","ow","net/minecraft/src","0"
"func_476_a","addMapping","a","(Ljava/lang/Class;Ljava/lang/String;)V","(Ljava/lang/Class;Ljava/lang/String;)V","TileEntity","ow","net/minecraft/src","0"
"func_477_c","createAndLoadEntity","c","(LNBTTagCompound;)LTileEntity;","(Lnu;)Low;","TileEntity","ow","net/minecraft/src","0"
"func_480_a","getDistanceFrom","a","(DDD)D","(DDD)D","TileEntity","ow","net/minecraft/src","0"
"func_478_g","getBlockType","f","()LBlock;","()Luu;","TileEntity","ow","net/minecraft/src","0"
"func_31006_g","func_31006_g","g","()Z","()Z","TileEntity","ow","net/minecraft/src","0"
"func_31005_i","func_31005_i","i","()V","()V","TileEntity","ow","net/minecraft/src","0"
"func_31004_j","func_31004_j","j","()V","()V","TileEntity","ow","net/minecraft/src","0"
"func_30003_j","func_30003_j","j","(LWorld;III)V","(Lfd;III)V","BlockFlowing","om","net/minecraft/src","0"
"func_299_g","flowIntoBlock","h","(LWorld;IIII)V","(Lfd;IIII)V","BlockFlowing","om","net/minecraft/src","0"
"func_300_a","calculateFlowCost","b","(LWorld;IIIII)I","(Lfd;IIIII)I","BlockFlowing","om","net/minecraft/src","0"
"func_297_k","getOptimalFlowDirections","k","(LWorld;III)[Z","(Lfd;III)[Z","BlockFlowing","om","net/minecraft/src","0"
"func_295_l","blockBlocksFlow","l","(LWorld;III)Z","(Lfd;III)Z","BlockFlowing","om","net/minecraft/src","0"
"func_296_f","getSmallestFlowDecay","f","(LWorld;IIII)I","(Lfd;IIII)I","BlockFlowing","om","net/minecraft/src","0"
"func_298_m","liquidCanDisplaceBlock","m","(LWorld;III)Z","(Lfd;III)Z","BlockFlowing","om","net/minecraft/src","0"
"func_494_a","getCurrentItem","b","()LItemStack;","()Liz;","InventoryPlayer","ix","net/minecraft/src","0"
"func_505_f","getInventorySlotContainItem","f","(I)I","(I)I","InventoryPlayer","ix","net/minecraft/src","0"
"func_21105_c","storeItemStack","d","(LItemStack;)I","(Liz;)I","InventoryPlayer","ix","net/minecraft/src","0"
"func_499_j","getFirstEmptyStack","j","()I","()I","InventoryPlayer","ix","net/minecraft/src","0"
"func_496_a","setCurrentItem","a","(IZ)V","(IZ)V","InventoryPlayer","ix","net/minecraft/src","0"
"func_498_a","changeCurrentItem","b","(I)V","(I)V","InventoryPlayer","ix","net/minecraft/src","0"
"func_21106_d","storePartialItemStack","e","(LItemStack;)I","(Liz;)I","InventoryPlayer","ix","net/minecraft/src","0"
"func_511_b","decrementAnimations","e","()V","()V","InventoryPlayer","ix","net/minecraft/src","0"
"func_510_b","consumeInventoryItem","c","(I)Z","(I)Z","InventoryPlayer","ix","net/minecraft/src","0"
"func_504_a","addItemStackToInventory","a","(LItemStack;)Z","(Liz;)Z","InventoryPlayer","ix","net/minecraft/src","0"
"func_508_a","getStrVsBlock","a","(LBlock;)F","(Luu;)F","InventoryPlayer","ix","net/minecraft/src","0"
"func_493_a","writeToNBT","a","(LNBTTagList;)LNBTTagList;","(Lsp;)Lsp;","InventoryPlayer","ix","net/minecraft/src","0"
"func_513_b","readFromNBT","b","(LNBTTagList;)V","(Lsp;)V","InventoryPlayer","ix","net/minecraft/src","0"
"func_502_a","getDamageVsEntity","a","(LEntity;)I","(Lsn;)I","InventoryPlayer","ix","net/minecraft/src","0"
"func_509_b","canHarvestBlock","b","(LBlock;)Z","(Luu;)Z","InventoryPlayer","ix","net/minecraft/src","0"
"func_492_d","armorItemInSlot","d","(I)LItemStack;","(I)Liz;","InventoryPlayer","ix","net/minecraft/src","0"
"func_506_f","getTotalArmorValue","f","()I","()I","InventoryPlayer","ix","net/minecraft/src","0"
"func_507_e","damageArmor","e","(I)V","(I)V","InventoryPlayer","ix","net/minecraft/src","0"
"func_503_g","dropAllItems","g","()V","()V","InventoryPlayer","ix","net/minecraft/src","0"
"func_20076_b","setItemStack","b","(LItemStack;)V","(Liz;)V","InventoryPlayer","ix","net/minecraft/src","0"
"func_20075_i","getItemStack","i","()LItemStack;","()Liz;","InventoryPlayer","ix","net/minecraft/src","0"
"func_28018_c","func_28018_c","c","(LItemStack;)Z","(Liz;)Z","InventoryPlayer","ix","net/minecraft/src","0"
"func_4105_a","isItemValid","b","(LItemStack;)Z","(Liz;)Z","Slot","gp","net/minecraft/src","0"
"func_4103_a","onPickupFromSlot","a","(LItemStack;)V","(Liz;)V","Slot","gp","net/minecraft/src","0"
"func_777_b","getStack","a","()LItemStack;","()Liz;","Slot","gp","net/minecraft/src","0"
"func_20005_c","getHasStack","b","()Z","()Z","Slot","gp","net/minecraft/src","0"
"func_776_b","putStack","c","(LItemStack;)V","(Liz;)V","Slot","gp","net/minecraft/src","0"
"func_779_d","onSlotChanged","c","()V","()V","Slot","gp","net/minecraft/src","0"
"func_4104_e","getSlotStackLimit","d","()I","()I","Slot","gp","net/minecraft/src","0"
"func_775_c","getBackgroundIconIndex","e","()I","()I","Slot","gp","net/minecraft/src","0"
"func_20004_a","decrStackSize","a","(I)LItemStack;","(I)Liz;","Slot","gp","net/minecraft/src","0"
"func_27022_s","getPowered","s","()Z","()Z","EntityCreeper","gb","net/minecraft/src","0"
"func_440_b","setCreeperFlashTime","a_","(F)F","(F)F","EntityCreeper","gb","net/minecraft/src","0"
"func_21091_q","getCreeperState","v","()I","()I","EntityCreeper","gb","net/minecraft/src","0"
"func_21090_e","setCreeperState","e","(I)V","(I)V","EntityCreeper","gb","net/minecraft/src","0"
"func_21053_b","getMetadata","b","()Ljava/util/List;","()Ljava/util/List;","Packet24MobSpawn","jm","net/minecraft/src","0"
"func_1213_a","checkARBOcclusion","a","()Z","()Z","OpenGlCapsChecker","cx","net/minecraft/src","0"
"func_27223_a","func_27223_a","a","(LJ_JsonStringNode;)I","(Lqa;)I","J_JsonStringNode","qa","net/minecraft/src","0"
"func_848_a","processReadPackets","a","()V","()V","NetClientHandler","nb","net/minecraft/src","0"
"func_28117_a","func_28117_a","a","(LPacket;)V","(Lki;)V","NetClientHandler","nb","net/minecraft/src","0"
"func_847_a","addToSendQueue","b","(LPacket;)V","(Lki;)V","NetClientHandler","nb","net/minecraft/src","0"
"func_849_b","disconnect","b","()V","()V","NetClientHandler","nb","net/minecraft/src","0"
"func_12246_a","getEntityByID","a","(I)LEntity;","(I)Lsn;","NetClientHandler","nb","net/minecraft/src","0"
"func_883_a","parseUserSkin","a","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","ImageBuffer","nf","net/minecraft/src","0"
"func_20117_a","addSlot","a","(LSlot;)V","(Lgp;)V","Container","dw","net/minecraft/src","0"
"func_20114_a","updateCraftingResults","a","()V","()V","Container","dw","net/minecraft/src","0"
"func_20118_a","getSlot","b","(I)LSlot;","(I)Lgp;","Container","dw","net/minecraft/src","0"
"func_27279_a","getStackInSlot","a","(I)LItemStack;","(I)Liz;","Container","dw","net/minecraft/src","0"
"func_27280_a","func_27280_a","a","(IIZLEntityPlayer;)LItemStack;","(IIZLgs;)Liz;","Container","dw","net/minecraft/src","0"
"func_1104_a","onCraftGuiClosed","a","(LEntityPlayer;)V","(Lgs;)V","Container","dw","net/minecraft/src","0"
"func_1103_a","onCraftMatrixChanged","a","(LIInventory;)V","(Llw;)V","Container","dw","net/minecraft/src","0"
"func_20119_a","putStackInSlot","a","(ILItemStack;)V","(ILiz;)V","Container","dw","net/minecraft/src","0"
"func_20115_a","putStacksInSlots","a","([LItemStack;)V","([Liz;)V","Container","dw","net/minecraft/src","0"
"func_20112_a","func_20112_a","a","(II)V","(II)V","Container","dw","net/minecraft/src","0"
"func_20111_a","func_20111_a","a","(LInventoryPlayer;)S","(Lix;)S","Container","dw","net/minecraft/src","0"
"func_20113_a","func_20113_a","a","(S)V","(S)V","Container","dw","net/minecraft/src","0"
"func_20110_b","func_20110_b","b","(S)V","(S)V","Container","dw","net/minecraft/src","0"
"func_20120_b","isUsableByPlayer","b","(LEntityPlayer;)Z","(Lgs;)Z","Container","dw","net/minecraft/src","0"
"func_28125_a","func_28125_a","a","(LItemStack;IIZ)V","(Liz;IIZ)V","Container","dw","net/minecraft/src","0"
